days,pop_chronic,pop_chronic_flow,pop_2nd,pop_2nd_flow,pop_3rd,pop_3rd_flow,pop,pop_flow,pop9_flow,pop9,pop8_flow,pop8,pop7_flow,pop7,pop6_flow,pop6,pop5_flow,pop5,pop4_flow,pop4,pop3_flow,pop3,pop2_flow,pop2,pop1_flow,pop1
147.7217217,0.2,1.34022646,0.00000621,7.26E-05,0.129705639,1.734366715,0,1.33E-06,6.7E-03,0.001,218.0069245,1.75E+01,6.29E+00,0.461774963,0.19060907,1.48E-02,7.67E-03,6.34E-04,5.25E-04,0.0000361,6.4E-05,0.00000273,-1.09E-05,0.000000277,3.01E-06,3.18E-08
147.8878879,0.2,1.341258272,0.00000605,6.7E-05,0.12527365,1.675460672,0,1.3E-06,6.71E-03,0.001,212.1889676,1.69E+01,6.07E+00,0.44556384,0.184511488,1.44E-02,7.43E-03,6.16E-04,5.16E-04,0.0000351,6.31E-05,0.00000267,-1.01E-05,0.000000272,3.02E-06,3.08E-08
148.0540541,0.2,1.342286873,0.0000059,6.12E-05,0.120996477,1.618488703,0,1.27E-06,6.71E-03,0.001,206.3954454,1.63E+01,5.86E+00,0.429932821,0.178611436,1.39E-02,7.21E-03,5.97E-04,5.08E-04,0.0000342,6.22E-05,0.0000026,-9.25E-06,0.000000266,3.03E-06,2.99E-08
148.2202202,0.2,1.343312266,0.00000575,5.63E-05,0.116868605,1.563548879,0,1.23E-06,6.72E-03,0.001,200.6443322,1.58E+01,5.65E+00,0.414860821,0.172899949,1.34E-02,6.99E-03,5.8E-04,5E-04,0.0000333,6.13E-05,0.00000254,-8.97E-06,0.00000026,3.04E-06,2.91E-08
148.3863864,0.2,1.344334457,0.00000561,5.33E-05,0.112884716,1.510629899,0,1.2E-06,6.72E-03,0.001,194.9445619,1.52E+01,5.46E+00,0.40032752,0.16736802,1.3E-02,6.78E-03,5.63E-04,4.91E-04,0.0000324,6.04E-05,0.00000248,-8.74E-06,0.000000255,3.06E-06,2.83E-08
148.5525526,0.2,1.34535345,0.00000547,5.04E-05,0.109039686,1.459525516,0,1.16E-06,6.73E-03,0.001,189.3100707,1.47E+01,5.27E+00,0.386313354,0.162006618,1.26E-02,6.58E-03,5.46E-04,4.82E-04,0.0000315,5.95E-05,0.00000242,-8.51E-06,0,3.07E-06,2.76E-08
148.7187187,0.2,1.346369247,0.00000533,4.76E-05,0.105328576,1.410156434,0,1.13E-06,6.73E-03,0.001,183.7515894,1.42E+01,5.09E+00,0.372799469,0.15682168,1.22E-02,6.39E-03,5.3E-04,4.73E-04,0.0000307,5.85E-05,0.00000236,-8.27E-06,0,3.08E-06,0.000000027
148.8848849,0.2,1.347381854,0.0000052,4.48E-05,0.101746628,1.362442989,0,1.09E-06,6.74E-03,0.001,178.2774055,1.37E+01,4.91E+00,0.359767714,0.151816127,1.18E-02,6.2E-03,5.14E-04,4.64E-04,0.0000299,5.76E-05,0.00000231,-8.03E-06,0,3.08E-06,2.64E-08
149.0510511,0.2,1.348391274,0.00000507,4.22E-05,0.098289253,1.316305326,0,1.05E-06,6.74E-03,0.001,172.8951502,1.32E+01,4.74E+00,0.347200594,0.146970979,1.14E-02,6.02E-03,4.99E-04,4.54E-04,0.0000291,5.67E-05,0.00000225,-7.78E-06,0,3.09E-06,0.000000026
149.2172172,0.2,1.349397511,0.00000495,3.96E-05,0.09495203,1.271723754,0,1.02E-06,6.75E-03,0,167.6106231,1.27E+01,4.57E+00,0.335081267,0.142279414,1.1E-02,5.84E-03,4.84E-04,4.44E-04,0.0000283,5.57E-05,0.0000022,-7.52E-06,0,3.1E-06,2.56E-08
149.3833834,0.2,1.35040057,0.00000482,3.71E-05,0.091730698,1.228825895,0,9.83E-07,6.75E-03,0,162.4291043,1.23E+01,4.42E+00,0.323393501,0.137734572,1.07E-02,5.67E-03,4.7E-04,4.34E-04,0.0000275,5.48E-05,0.00000215,-7.26E-06,0,3.11E-06,2.54E-08
149.5495495,0.2,1.351400455,0.00000471,3.47E-05,0.088621149,1.187399094,0,9.47E-07,6.76E-03,0,157.3609242,1.18E+01,4.26E+00,0.312121667,0.133329586,1.03E-02,5.51E-03,4.56E-04,4.23E-04,0.0000268,5.38E-05,0.0000021,-6.99E-06,0,3.11E-06,2.53E-08
149.7157157,0.2,1.352397171,0.00000459,3.24E-05,0.085619423,1.147380646,0,9.1E-07,6.76E-03,0,152.4054125,1.14E+01,4.12E+00,0.301250703,0.129069278,1E-02,5.35E-03,4.43E-04,4.11E-04,0.0000261,5.28E-05,0.00000205,-6.72E-06,0,3.12E-06,2.53E-08
149.8818819,0.2,1.353390721,0.00000448,3.02E-05,0.082721704,1.108707705,0,8.73E-07,6.77E-03,0,147.5627558,1.1E+01,3.97E+00,0.290766106,0.124954808,9.69E-03,5.19E-03,4.3E-04,4E-04,0.0000254,5.17E-05,0.000002,-6.44E-06,0,3.13E-06,0
150.048048,0.2,1.354381109,0.00000437,2.8E-05,0.079924312,1.071317207,1.9E-08,8.37E-07,6.78E-03,0,142.8387131,1.06E+01,3.84E+00,0.280653899,0.120972239,9.38E-03,5.04E-03,4.17E-04,3.87E-04,0.0000247,5.07E-05,0.00000195,-6.16E-06,0,3.13E-06,0
150.2142142,0.2,1.355368341,0.00000426,2.6E-05,0.077223703,1.035145807,1.95E-08,8E-07,6.8E-03,0,138.2345191,1.02E+01,3.7E+00,0.270900624,0.11711633,9.08E-03,4.9E-03,4.05E-04,3.75E-04,0.0000241,4.97E-05,0.0000019,-5.87E-06,0,3.14E-06,0
150.3803804,0.2,1.356352421,0.00000415,2.4E-05,0.074616455,1.000267507,1.99E-08,7.62E-07,6.83E-03,0,133.7502813,9.88E+00,3.58E+00,0.26149331,0.113381831,8.79E-03,4.76E-03,3.93E-04,3.61E-04,0.0000234,4.86E-05,0.00000186,-5.58E-06,0,3.14E-06,0
150.5465465,0.2,1.357333352,0.00000405,2.21E-05,0.072099275,0.966585048,2.02E-08,7.25E-07,6.87E-03,0,129.3850032,9.53E+00,3.45E+00,0.252419467,0.109763472,8.51E-03,4.63E-03,3.82E-04,3.47E-04,0.0000228,4.75E-05,0.00000182,-5.29E-06,0,3.14E-06,0
150.7127127,0.2,1.358311141,0.00000395,2.03E-05,0.069668983,0.93405105,2.04E-08,6.87E-07,6.95E-03,0,125.1370422,9.18E+00,3.33E+00,0.243667057,0.106222734,8.24E-03,4.51E-03,3.71E-04,3.32E-04,0.0000222,4.63E-05,0.00000177,-4.99E-06,0,3.15E-06,0
150.8788789,0.2,1.35928579,0.00000386,1.86E-05,0.067322519,0.902628752,2.05E-08,6.49E-07,7.07E-03,0,121.0046234,8.86E+00,3.22E+00,0.235224489,0.102764933,7.97E-03,4.39E-03,3.6E-04,3.19E-04,0.0000216,4.52E-05,0.00000173,-4.69E-06,0,3.15E-06,0
151.045045,0.2,1.360257305,0.00000376,1.7E-05,0.065056928,0.872283659,2.05E-08,6.11E-07,7.25E-03,0,116.9857762,8.54E+00,3.11E+00,0.22708059,0.099420571,7.72E-03,4.27E-03,3.49E-04,3.13E-04,0.0000211,4.4E-05,0.00000169,-4.39E-06,0,3.15E-06,0
151.2112112,0.2,1.361225691,0.00000367,1.55E-05,0.062869363,0.842983505,2.03E-08,5.73E-07,7.53E-03,0,113.0788669,8.23E+00,3E+00,0.219224602,0.096189922,7.47E-03,4.16E-03,3.39E-04,3.06E-04,0.0000205,4.28E-05,0.00000165,-4.09E-06,0,3.15E-06,0
151.3773774,0.2,1.362190952,0.00000358,1.4E-05,0.060757081,0.814698368,1.99E-08,5.34E-07,7.96E-03,0,109.2826166,7.94E+00,2.9E+00,0.211646154,0.093073264,7.24E-03,4.06E-03,3.29E-04,3E-04,0.00002,4.16E-05,0.00000161,-3.79E-06,0,3.15E-06,0
151.5435435,0.2,1.363153093,0.00000349,1.27E-05,0.058717435,0.787400625,1.93E-08,4.96E-07,8.59E-03,0,105.5959268,7.65E+00,2.8E+00,0.204335262,0.090070874,7.01E-03,3.95E-03,3.2E-04,2.94E-04,0.0000194,4.03E-05,0.00000158,-3.48E-06,0,3.15E-06,0
151.7097097,0.2,1.364112118,0.00000341,1.14E-05,0.056747874,0.76101638,1.86E-08,4.57E-07,9.48E-03,0,102.0233326,7.38E+00,2.7E+00,0.197282299,0.087183022,6.78E-03,3.85E-03,3.11E-04,2.88E-04,0.0000189,3.9E-05,0.00000154,-3.18E-06,0,3.15E-06,0
151.8758759,0.2,1.365068033,0.00000332,1.03E-05,0.054845936,0.735498492,1.76E-08,4.18E-07,1.07E-02,0,98.5585586,7.11E+00,2.61E+00,0.190477996,0.084409981,6.57E-03,3.76E-03,3.02E-04,2.81E-04,0.0000184,3.77E-05,0.0000015,-2.87E-06,0,3.15E-06,0
152.042042,0.2,1.366020841,0.00000324,9.24E-06,0.053009251,0.710852299,1.65E-08,3.78E-07,1.25E-02,0,95.19564526,6.85E+00,2.52E+00,0.183913417,0.081752023,6.36E-03,3.66E-03,2.93E-04,2.75E-04,0.0000179,3.63E-05,0.00000147,-2.57E-06,0,3.15E-06,0
152.2082082,0.2,1.366970549,0.00000316,8.27E-06,0.051235531,0.687051333,1.5E-08,3.39E-07,1.49E-02,0,91.93818182,6.61E+00,2.43E+00,0.177579958,0.079153422,6.16E-03,3.57E-03,2.84E-04,2.69E-04,0.0000175,3.49E-05,0.00000144,-2.26E-06,0,3.15E-06,0
152.3743744,0.2,1.367917161,0.00000309,7.4E-06,0.04952257,0.664070944,1.33E-08,2.99E-07,1.81E-02,0,88.78453915,6.37E+00,2.35E+00,0.171469324,0.076576151,5.96E-03,3.49E-03,2.76E-04,2.63E-04,0.000017,3.34E-05,0.0000014,-1.96E-06,0,3.14E-06,0
152.5405405,0.2,1.368860681,0.00000301,6.63E-06,0.047868243,0.641888266,1.13E-08,2.59E-07,2.24E-02,0,85.73239516,6.14E+00,2.27E+00,0.165573525,0.074087126,5.77E-03,3.4E-03,2.68E-04,2.57E-04,0.0000166,3.19E-05,0.00000137,-1.65E-06,0,3.14E-06,0
152.7067067,0.2,1.369801115,0.00000294,5.95E-06,0.046270497,0.620482184,9.11E-09,2.19E-07,2.82E-02,0,82.77921243,5.92E+00,2.19E+00,0.159884861,0.071686551,5.59E-03,3.32E-03,2.61E-04,2.51E-04,0.0000161,3.04E-05,0.00000134,-1.35E-06,0,3.14E-06,0
152.8728729,0.2,1.370738469,0.00000287,5.37E-06,0.044727356,0.599833418,7.46E-09,1.79E-07,3.59E-02,0,79.92225706,5.71E+00,2.12E+00,0.154395915,0.069374634,5.42E-03,3.23E-03,2.53E-04,2.45E-04,0.0000157,2.88E-05,0.00000131,-1.05E-06,0.000000145,3.13E-06,0
153.039039,0.2,1.371672745,0.0000028,4.89E-06,0.043236912,0.579909819,5.7E-09,1.38E-07,4.62E-02,0,77.15868239,5.5E+00,2.04E+00,0.149099536,0.067151583,5.25E-03,3.15E-03,2.46E-04,2.39E-04,0.0000153,2.72E-05,0.00000128,-7.55E-07,0.000000142,3.13E-06,0
153.2052052,0.2,1.37260395,0.00000273,4.51E-06,0.041797328,0.560602643,0,1.04E-07,5.98E-02,0,74.48574731,5.3E+00,1.98E+00,0.143988837,0.065017598,5.08E-03,3.08E-03,2.39E-04,2.33E-04,0.0000149,2.56E-05,0.00000125,-4.6E-07,0.000000139,3.12E-06,0
153.3713714,0.2,1.37353209,0.00000267,4.22E-06,0.040406827,0.541954952,0,1.02E-07,7.78E-02,0,71.90066378,5.11E+00,1.91E+00,0.13905718,0.062972884,4.92E-03,3E-03,2.32E-04,2.26E-04,0.0000145,2.39E-05,0.00000122,-1.69E-07,0.000000136,3.12E-06,0
153.5375375,0.2,1.374457168,0.0000026,4.04E-06,0.039063701,0.523945571,0,1E-07,1.02E-01,0,69.40088487,4.92E+00,1.84E+00,0.134298169,0.061017643,4.76E-03,2.92E-03,2.25E-04,2.2E-04,0.0000142,2.21E-05,0.00000119,1.2E-07,0.000000133,3.11E-06,0
153.7037037,0.2,1.375379191,0.00000254,3.95E-06,0.037766299,0.506554468,0,9.86E-08,1.33E-01,0,66.98393497,4.75E+00,1.78E+00,0.129705639,0.059115451,4.62E-03,2.85E-03,2.19E-04,2.14E-04,0.0000138,2.03E-05,0.00000116,4.04E-07,0.00000013,3.1E-06,0
153.8698699,0.2,1.376298163,0.00000248,3.97E-06,0.03651303,0.489762817,0,9.68E-08,1.75E-01,0,64.64727449,4.58E+00,1.72E+00,0.12527365,0.05721098,4.47E-03,2.77E-03,2.12E-04,2.07E-04,0.0000134,1.85E-05,0.00000114,6.84E-07,0.000000127,3.09E-06,0
154.036036,0.2,1.377214089,0.00000242,3.76E-06,0.03530236,0.473552972,0,9.49E-08,2.3E-01,0,62.38861185,4.41E+00,1.66E+00,0.120996477,0.055372447,4.33E-03,2.7E-03,2.06E-04,2.01E-04,0.0000131,1.66E-05,0.00000111,9.6E-07,0.000000124,3.08E-06,0
154.2022022,0.2,1.378126976,0.00000236,3.34E-06,0.034132807,0.457908446,0,9.3E-08,3.03E-01,0,60.20583589,4.25E+00,1.6E+00,0.116868605,0.053599999,4.19E-03,2.62E-03,2E-04,1.94E-04,0.0000128,1.46E-05,0.00000109,1.23E-06,0.000000122,3.07E-06,0
154.3683684,0.2,1.379036827,0.00000231,2.97E-06,0.033002945,0.442813968,0,9.11E-08,4E-01,0,58.09671337,4.1E+00,1.55E+00,0.112884716,0.051893785,4.06E-03,2.55E-03,1.95E-04,1.87E-04,0.0000124,1.26E-05,0.00000106,1.5E-06,0.000000119,3.06E-06,0
154.5345345,0.2,1.379943649,0.00000225,2.64E-06,0.031911396,0.428204488,0,8.93E-08,5.27E-01,0,56.05892695,3.95E+00,1.5E+00,0.109039686,0.050253955,3.94E-03,2.47E-03,1.89E-04,1.81E-04,0.0000121,1.06E-05,0.00000104,1.76E-06,0.000000117,3.05E-06,0
154.7007007,0.2,1.380847447,0.0000022,2.36E-06,0.030856832,0.414076807,0,8.74E-08,6.96E-01,0,54.09024807,3.81E+00,1.45E+00,0.105328576,0.048680654,3.81E-03,2.41E-03,1.84E-04,1.74E-04,0.0000118,8.46E-06,0.00000101,2.01E-06,0.000000114,3.04E-06,0
154.8668669,0.2,1.381748226,0.00000215,2.12E-06,0.029837972,0.40042645,0,8.55E-08,9.18E-01,0,52.18846217,3.67E+00,1.4E+00,0.101746628,0.047174027,3.69E-03,2.36E-03,1.79E-04,1.66E-04,0.0000115,6.29E-06,0.000000992,2.26E-06,0.000000112,3.03E-06,0
155.033033,0.2,1.382645991,0.0000021,1.93E-06,0.028853578,0.387237174,0,8.36E-08,1.21E+00,0,50.35160904,3.54E+00,1.35E+00,0.098289253,0.045734222,3.58E-03,2.31E-03,1.73E-04,1.59E-04,0.0000112,4.05E-06,0.000000969,2.5E-06,0.000000109,3.02E-06,0
155.1991992,0.2,1.383540748,0.00000205,1.79E-06,0.027902461,0.374493526,0,8.17E-08,1.6E+00,0,48.57768386,3.41E+00,1.3E+00,0.09495203,0.044341745,3.47E-03,2.26E-03,1.69E-04,1.52E-04,0.0000109,1.76E-06,0.000000948,2.73E-06,0.000000107,3.01E-06,0
155.3653654,0.2,1.384432503,0.000002,1.69E-06,0.026983468,0.362180892,0,7.98E-08,2.11E+00,0,46.86477357,3.29E+00,1.26E+00,0.091730698,0.042935198,3.36E-03,2.21E-03,1.64E-04,1.44E-04,0.0000106,-3.8E-07,0.000000926,2.96E-06,0.000000105,2.99E-06,0
155.5315315,0.2,1.38532126,0.00000195,1.63E-06,0.02609549,0.350285477,0,7.79E-08,2.77E+00,0,45.21095246,3.17E+00,1.22E+00,0.088621149,0.041576642,3.25E-03,2.16E-03,1.59E-04,1.36E-04,0.0000104,-1.4E-06,0.000000905,3.17E-06,0.000000103,2.98E-06,0
155.6976977,0.2,1.386207027,0.0000019,1.61E-06,0.025237458,0.338794286,0,7.6E-08,3.65E+00,0,43.61427858,3.05E+00,1.18E+00,0.085619423,0.040266181,3.15E-03,2.11E-03,1.55E-04,1.28E-04,0.0000101,-2.39E-06,0.000000885,3.38E-06,0.000000101,2.96E-06,0
155.8638639,0.2,1.387089807,0.00000186,1.63E-06,0.024408337,0.327686903,0,7.41E-08,4.79E+00,0,42.07315181,2.94E+00,1.14E+00,0.082721704,0.03900392,3.05E-03,2.07E-03,1.5E-04,1.2E-04,0.00000983,-3.35E-06,0.000000865,3.58E-06,9.85E-08,2.95E-06,0
156.03003,0.2,1.387969606,0.00000182,1.69E-06,0.023607132,0.316939995,0,7.22E-08,6.27E+00,0,40.58567197,2.84E+00,1.1E+00,0.079924312,0.037789963,2.96E-03,2.02E-03,1.46E-04,1.11E-04,0.00000958,-4.29E-06,0.000000845,3.77E-06,9.66E-08,2.93E-06,0
156.1961962,0.2,1.388846431,0.00000177,1.79E-06,0.022832881,0.306552014,0,7.03E-08,8.18E+00,0,39.15091829,2.73E+00,1.06E+00,0.077223703,0.036624412,2.87E-03,1.98E-03,1.42E-04,1.02E-04,0.00000934,-5.19E-06,0.000000826,3.87E-06,9.47E-08,2.92E-06,0
156.3623624,0.2,1.389720286,0.00000173,1.93E-06,0.022084657,0.296511317,0,6.84E-08,1.06E+01,0,37.76604562,2.64E+00,1.03E+00,0.074616455,0.035507372,2.78E-03,1.93E-03,1.38E-04,9.75E-05,0.0000091,-6.07E-06,0.000000807,3.97E-06,9.29E-08,2.9E-06,0
156.5285285,0.2,1.390591178,0.00000169,2.1E-06,0.021361563,0.286806951,0,6.65E-08,1.37E+01,0,36.42916782,2.54E+00,9.91E-01,0.072099275,0.034438943,2.69E-03,1.89E-03,1.34E-04,9.29E-05,0.00000887,-6.93E-06,0.000000789,4.06E-06,9.12E-08,2.88E-06,0
156.6946947,0.2,1.391459112,0.00000165,2.31E-06,0.020662738,0.277428651,0,6.46E-08,1.77E+01,0,35.13917384,2.45E+00,9.58E-01,0.069668983,0.033416164,2.61E-03,1.84E-03,1.3E-04,8.84E-05,0.00000865,-7.75E-06,0.000000772,4.15E-06,8.96E-08,2.86E-06,0
156.8608609,0.2,1.392324094,0.00000161,2.55E-06,0.019987347,0.268366865,0,6.27E-08,2.25E+01,0,33.89440442,2.36E+00,9.26E-01,0.067322519,0.032411426,2.53E-03,1.8E-03,1.27E-04,8.4E-05,0.00000843,-8.54E-06,0.000000754,4.24E-06,8.79E-08,2.84E-06,0
157.027027,0.2,1.393186128,0.00000158,2.83E-06,0.019334587,0.259612748,0,6.08E-08,2.85E+01,0,32.69327681,2.28E+00,8.94E-01,0.065056928,0.031441009,2.45E-03,1.76E-03,1.23E-04,7.98E-05,0.00000821,-9.3E-06,0.000000737,4.32E-06,8.62E-08,2.83E-06,0
157.1931932,0.2,1.394045223,0.00000154,3.13E-06,0.018703682,0.251158146,0,5.89E-08,3.57E+01,0,31.53419438,2.19E+00,8.64E-01,0.062869363,0.030503306,2.38E-03,1.71E-03,1.2E-04,7.57E-05,0.00000801,-1E-05,0.000000721,4.39E-06,8.45E-08,2.81E-06,0
157.3593594,0.2,1.394901382,0.0000015,3.47E-06,0.018093881,0.242966398,0,5.69E-08,4.42E+01,0,30.41570096,2.12E+00,8.35E-01,0.060757081,0.029596711,2.3E-03,1.67E-03,1.16E-04,7.17E-05,0.0000078,-1.07E-05,0.000000705,4.47E-06,8.29E-08,2.78E-06,0
157.5255255,0.2,1.395754612,0.00000147,3.85E-06,0.017504466,0.235047273,0,5.5E-08,5.42E+01,0,29.33785718,2.04E+00,8.07E-01,0.058717435,0.028719609,2.23E-03,1.63E-03,1.13E-04,6.79E-05,0.00000761,-1.14E-05,0.000000689,4.54E-06,8.13E-08,2.76E-06,0
157.6916917,0.2,1.396604919,0.00000144,4.25E-06,0.016934737,0.227392588,0,5.31E-08,6.55E+01,0,28.29774626,1.97E+00,7.8E-01,0.056747874,0.027870384,2.16E-03,1.58E-03,1.1E-04,6.42E-05,0.00000742,-1.2E-05,0.000000674,4.6E-06,7.98E-08,2.74E-06,0
157.8578579,0.2,1.397452308,0.0000014,4.67E-06,0.016384023,0.219994581,0,5.12E-08,7.83E+01,0,27.29309001,1.9E+00,7.54E-01,0.054845936,0.027047414,2.1E-03,1.53E-03,1.07E-04,6.06E-05,0.00000723,-1.26E-05,0.000000659,4.66E-06,7.83E-08,2.72E-06,0
158.024024,0.2,1.398296786,0.00000137,5.13E-06,0.015851672,0.212846039,0,4.92E-08,9.23E+01,0,26.32381267,1.83E+00,7.28E-01,0.053009251,0.026249071,2.03E-03,1.49E-03,1.04E-04,5.72E-05,0.00000705,-1.32E-05,0.000000644,4.72E-06,7.69E-08,2.7E-06,0
158.1901902,0.2,1.399138358,0.00000134,5.61E-06,0.015337056,0.205940292,0,4.73E-08,1.07E+02,0,25.38893129,1.76E+00,7.04E-01,0.051235531,0.025473726,1.97E-03,1.44E-03,1.01E-04,5.39E-05,0.00000687,-1.37E-05,0.000000629,4.77E-06,7.55E-08,2.67E-06,0
158.3563564,0.2,1.39997703,0.00000131,6.12E-06,0.01483957,0.199271235,0,4.54E-08,1.23E+02,0,24.48731115,1.7E+00,6.8E-01,0.04952257,0.024719743,1.91E-03,1.39E-03,9.8E-05,5.07E-05,0.0000067,-1.42E-05,0.000000615,4.82E-06,7.41E-08,2.65E-06,0
158.5225225,0.2,1.400812807,0.00000128,6.65E-06,0.014358635,0.192833318,0,4.34E-08,1.4E+02,0,23.61774967,1.64E+00,6.58E-01,0.047868243,0.023985483,1.85E-03,1.34E-03,9.53E-05,4.77E-05,0.00000653,-1.46E-05,0.000000602,4.86E-06,7.28E-08,2.62E-06,0
158.6886887,0.2,1.401645697,0.00000125,7.21E-06,0.013893687,0.186585161,0,4.15E-08,1.57E+02,0,22.77915246,1.58E+00,6.36E-01,0.046270497,0.023269301,1.79E-03,1.29E-03,9.26E-05,4.49E-05,0.00000637,-1.51E-05,0.000000588,4.9E-06,7.15E-08,2.6E-06,0
158.8548549,0.2,1.402475705,0.00000122,7.79E-06,0.013444181,0.180520608,0,3.95E-08,1.73E+02,0,21.97056874,1.52E+00,6.14E-01,0.044727356,0.02256955,1.74E-03,1.24E-03,9.01E-05,4.21E-05,0.00000621,-1.54E-05,0.000000575,4.94E-06,7.03E-08,2.57E-06,0
159.021021,0.2,1.403302837,0.00000119,8.39E-06,0.013009592,0.174653568,0,3.76E-08,1.9E+02,0,21.19225499,1.47E+00,5.94E-01,0.043236912,0.021884577,1.69E-03,1.2E-03,8.76E-05,3.96E-05,0.00000605,-1.58E-05,0.000000562,4.97E-06,6.91E-08,2.54E-06,0
159.1871872,0.2,1.404127099,0.00000116,9.01E-06,0.012589413,0.168978209,0,3.56E-08,2.06E+02,0,20.44203743,1.41E+00,5.74E-01,0.041797328,0.021218681,1.63E-03,1.17E-03,8.51E-05,3.71E-05,0.0000059,-1.61E-05,0.000000549,4.99E-06,6.79E-08,2.52E-06,0
159.3533534,0.2,1.404948497,0.00000114,9.65E-06,0.012183154,0.16348915,0,3.37E-08,2.21E+02,0,19.71743384,1.36E+00,5.55E-01,0.040406827,0.020606305,1.58E-03,1.14E-03,8.28E-05,3.48E-05,0.00000575,-1.63E-05,0.000000537,5.02E-06,6.67E-08,2.49E-06,0
159.5195195,0.2,1.405767037,0.00000111,1.03E-05,0.011790343,0.158181449,0,3.17E-08,2.36E+02,0,19.01962831,1.32E+00,5.36E-01,0.039063701,0.020012935,1.54E-03,1.11E-03,8.05E-05,3.27E-05,0.00000561,-1.65E-05,0.000000525,5.03E-06,6.56E-08,2.46E-06,0
159.6856857,0.2,1.406582725,0.00000109,1.1E-05,0.011410524,0.153050595,0,2.98E-08,2.49E+02,0,18.34584166,1.27E+00,5.19E-01,0.037766299,0.019437485,1.49E-03,1.08E-03,7.83E-05,3.07E-05,0.00000547,-1.67E-05,0.000000514,5.05E-06,6.45E-08,2.43E-06,0
159.8518519,0.2,1.407395568,0.00000106,1.12E-05,0.011043259,0.148092527,0,2.78E-08,2.61E+02,0,17.69598688,1.22E+00,5.01E-01,0.03651303,0.018878867,1.44E-03,1.05E-03,7.61E-05,2.88E-05,0.00000533,-1.69E-05,0.000000502,5.06E-06,6.34E-08,2.4E-06,0
160.018018,0.2,1.40820557,0.00000104,1.12E-05,0.010688124,0.143303631,0,2.59E-08,2.72E+02,0,17.06920462,1.18E+00,4.85E-01,0.03530236,0.018335991,1.4E-03,1.02E-03,7.4E-05,2.71E-05,0.0000052,-1.69E-05,0.000000491,5.06E-06,6.24E-08,2.37E-06,0
160.1841842,0.2,1.409012739,0.00000101,1.13E-05,0.010344708,0.138680725,0,2.39E-08,2.81E+02,0,16.464565,1.14E+00,4.69E-01,0.034132807,0.017807763,1.36E-03,9.93E-04,7.19E-05,2.55E-05,0.00000507,-1.7E-05,0.00000048,5.07E-06,6.13E-08,2.34E-06,0
160.3503504,0.2,1.409817082,0.000000992,1.13E-05,0.010012613,0.134221086,0,2.19E-08,2.9E+02,0,15.88118048,1.1E+00,4.53E-01,0.033002945,0.017293088,1.32E-03,9.65E-04,7E-05,2.41E-05,0.00000495,-1.7E-05,0.000000469,5.06E-06,6.02E-08,2.31E-06,0
160.5165165,0.2,1.410618602,0.000000969,1.13E-05,0.009691456,0.129922437,0,2E-08,2.96E+02,0,15.31829579,1.06E+00,4.38E-01,0.031911396,0.016790866,1.28E-03,9.38E-04,6.8E-05,2.28E-05,0.00000482,-1.7E-05,0.000000459,5.06E-06,5.92E-08,2.27E-06,0
160.6826827,0.2,1.411417308,0.000000948,1.13E-05,0.009380868,0.12575043,0,1.8E-08,3.02E+02,0,14.77520308,1.02E+00,4.24E-01,0.030856832,0.016299995,1.24E-03,9.1E-04,6.62E-05,2.17E-05,0.00000471,-1.69E-05,0.000000449,5.04E-06,5.81E-08,2.24E-06,0
160.8488488,0.2,1.412213205,0.000000926,1.13E-05,0.009080495,0.121679631,0,1.6E-08,3.06E+02,0,14.25212303,9.84E-01,4.1E-01,0.029837972,0.015819371,1.2E-03,8.83E-04,6.44E-05,2.07E-05,0.00000459,-1.67E-05,0.000000439,5.03E-06,0.000000057,2.21E-06,0
161.015015,0.2,1.413006299,0.000000905,1.14E-05,0.00878999,0.117740825,0,1.4E-08,3.09E+02,0,13.74885259,9.49E-01,3.96E-01,0.028853578,0.015347888,1.16E-03,8.56E-04,6.26E-05,1.99E-05,0.00000448,-1.66E-05,0.000000429,5.01E-06,0.000000056,2.17E-06,0
161.1811812,0.2,1.413796598,0.000000885,1.14E-05,0.008509024,0.11393043,0,1.21E-08,3.11E+02,0,13.26320354,9.15E-01,3.83E-01,0.027902461,0.014884435,1.13E-03,8.3E-04,6.09E-05,1.93E-05,0.00000437,-1.63E-05,0.00000042,4.98E-06,5.49E-08,2.14E-06,0
161.3473473,0.2,1.414584105,0.000000865,1.14E-05,0.008237278,0.110245165,0,1.01E-08,3.12E+02,0,12.79504973,8.82E-01,3.7E-01,0.026983468,0.0144279,1.1E-03,8.03E-04,5.92E-05,1.88E-05,0.00000426,-1.61E-05,0.000000411,4.96E-06,5.38E-08,2.1E-06,0
161.5135135,0.2,1.41536883,0.000000845,1.13E-05,0.007974442,0.106682034,0,8.1E-09,3.12E+02,0,12.34330874,8.51E-01,3.58E-01,0.02609549,0.013977167,1.06E-03,7.77E-04,5.76E-05,1.84E-05,0.00000415,-1.57E-05,0.000000402,4.92E-06,5.27E-08,2.07E-06,0
161.6796797,0.2,1.416150777,0.000000826,1.13E-05,0.007720216,0.10323835,0,6.12E-09,3.11E+02,0,11.90881958,8.21E-01,3.46E-01,0.025237458,0.013537804,1.03E-03,7.51E-04,5.6E-05,1.78E-05,0.00000405,-1.54E-05,0.000000393,4.89E-06,5.15E-08,2.03E-06,0
